date,symbol,entry_price,peak_price,exit_price,pnl_pct,effective_stop_pct,weight_at_exit
2021-03-16,NBCC,23.8157901763916,33.082759857177734,29.572065353393555,0.24169994505192194,0.1,0.06024793350175555
2021-05-20,TATASTEEL,76.6396255493164,106.22367095947266,95.13126373291016,0.24128038271396135,0.068000000016,0.28
2021-08-10,GRAVITA,122.25384521484375,190.34645080566406,170.25595092773438,0.3926429113827361,0.1,0.05037353513229717
2021-10-20,IRCTC,475.2760925292969,1045.2650146484375,848.3624877929688,0.784988769955169,0.08775257573441649,0.18123712135853612
2022-01-25,TITAN,1993.1435546875,2618.98046875,2345.716552734375,0.1768929273647597,0.1,0.014545454545454545
2022-09-27,VBL,127.12512969970703,232.5359344482422,206.3222198486328,0.6229853242706922,0.1,0.04010526315789473
2022-12-09,RVNL,49.23139190673828,75.02613830566406,64.82373809814453,0.31671552616151266,0.1,0.06523470068444337
2022-12-16,RVNL,49.23139190673828,75.02613830566406,67.51872253417969,0.37145670514626317,0.1,0.056507904951316
2022-12-21,RVNL,49.23139190673828,75.02613830566406,67.2780990600586,0.36656910264709097,0.1,0.05651355177761376
2022-12-21,SUZLON,8.449999809265137,11.5,10.199999809265137,0.2071005963906869,0.1,0.04309152071430922
2022-12-22,MAZDOCK,190.5857391357422,444.83599853515625,385.2162780761719,1.021222992984835,0.1,0.07942964568280637
2022-12-22,HUDCO,36.39506912231445,50.434444427490234,44.66667556762695,0.22727272250847386,0.1,0.051766091019536095
2023-01-13,ADANIENT,3205.103515625,4159.59375,3716.052490234375,0.15941730808957644,0.1,0.10792691832790237
2023-05-10,RVNL,72.84256744384766,139.6231231689453,120.1064453125,0.6488496977414584,0.1,0.06912392594309774
2023-06-23,MAZDOCK,379.6193542480469,636.0326538085938,570.9133911132812,0.5039101266165713,0.1,0.06488345854909626
2023-08-11,MAZDOCK,379.6193542480469,954.6453247070312,847.4757690429688,1.232435621523185,0.1,0.0690418480007134
2023-09-12,COCHINSHIP,408.5991516113281,588.5199584960938,518.571044921875,0.26914371426584727,0.1,0.05088471278106154
2023-10-10,SUZLON,22.399999618530273,29.5,26.350000381469727,0.1763393227771235,0.1,0.07149306708700098
2023-10-25,MAZDOCK,379.6193542480469,1104.7894287109375,905.6868896484375,1.3857763823512883,0.1,0.05885428351825975
2023-10-25,IRFC,46.34280014038086,79.28065490722656,67.89691925048828,0.4651017859260993,0.1,0.0690429746709186
2023-10-25,RVNL,122.12711334228516,170.4027099609375,149.31227111816406,0.2225972352239849,0.1,0.05037378044799589
2024-02-09,NBCC,38.23347091674805,110.60162353515625,97.02644348144531,1.5377356843357686,0.1,0.04010526315789473
2024-02-13,NBCC,38.23347091674805,110.60162353515625,81.58222198486328,1.1337906297470486,0.1,0.12
2024-07-19,NBCC,88.27144622802734,127.1672592163086,112.7067642211914,0.2768201840722253,0.1,0.05885362369400634
2024-07-24,COCHINSHIP,2186.655029296875,2826.764404296875,2526.625244140625,0.1554750110505856,0.1,0.12
2024-07-26,NBCC,88.27144622802734,127.1672592163086,114.45121002197266,0.2965824727320814,0.0967272727289091,0.13636363636363635
2024-07-26,RVNL,411.5348815917969,622.3402709960938,545.6343994140625,0.3258521302096562,0.0903656004963091,0.16817199754254053
2024-08-06,NBCC,88.27144622802734,127.1672592163086,107.41441345214844,0.21686477385529623,0.1,0.06024603455734582
2024-08-06,RVNL,411.5348815917969,622.3402709960938,539.4109497070312,0.31072959750244245,0.1,0.05650290732662461
2025-10-28,GOLDBEES,81.1500015258789,108.11000061035156,96.83999633789062,0.19334558862587503,0.1,0.1066666666666667
